excentricidad_orb;altura;sentido;geoestacionario;circular
89573263,59;37954047,65;positivo;True;
4602618,21;3826478,39;negativo;False;
33224680,94;11865715,16;positivo;True;
83159355,25;91203934,33;positivo;True;
19785962,69;41537958,34;negativo;False;
20594842,6;62065400,63;positivo;False;
58237475,76;61265581,47;positivo;True;
25912754,81;6774067,25;negativo;True;
32330869,61;88658966,8;positivo;True;
23320369,13;5649583,31;positivo;False;
56519516,5;26419706,89;negativo;False;
10369807,98;47437583,48;negativo;False;
54729660,13;43937212,26;negativo;False;
59322878,03;98770456,01;negativo;True;
78160417,9;84031109,66;positivo;True;
26958754,36;29350305,3;positivo;False;
85378377,63;92890707,71;positivo;False;
91205267,26;47683521,91;positivo;False;
85267408,43;77963995,62;negativo;False;
32974346,31;36704797,52;negativo;True;
38072645,93;49400872,79;negativo;False;
42918541,2;75357812,96;positivo;False;
11930638,65;29001488,15;positivo;False;
25849219,42;52553808,95;positivo;False;
2103535,35;89855835;positivo;True;
63486307,43;51884318,05;positivo;False;
40086193,41;20231607,24;positivo;False;
19085668,12;57953501,15;negativo;True;
11537485,64;82597278,4;positivo;False;
46697916,01;70261384,95;positivo;False;
10716315,88;30072488,74;positivo;True;
6308850,37;94402200,83;positivo;True;
68346404,34;38592113,08;positivo;True;
50894366,02;49545639,92;positivo;True;
88733769,31;88437710,94;positivo;False;
57945253,84;306690,67;negativo;True;
72680243,85;65730148,95;negativo;True;
16231705,01;48434385,36;negativo;True;
7305748,73;68715076,45;positivo;True;
51817381,47;9431850,49;negativo;True;
98291229,39;3432047,94;negativo;False;
41119908,9;38628322,78;positivo;False;
22069738,38;40584507,15;negativo;False;
90603127,9;88700165,31;negativo;False;
88016956,5;3665918,78;positivo;False;
47218953,63;83052657,28;negativo;False;
73905960,01;98047894,85;positivo;False;
58289022,88;84019716,74;negativo;False;
32716675,34;41333183,5;negativo;True;
6207426,56;93293754,03;negativo;True;
62773612,47;49806306,7;negativo;False;
68646023,23;32241203,94;positivo;True;
91894352,1;8937646,82;positivo;False;
95638958,95;76966610,39;positivo;True;
64239761,65;98231082,22;positivo;True;
65494986,93;42249698,78;negativo;True;
11506371,85;28542744,79;positivo;True;
46695683,13;65122821,04;negativo;False;
54696409,86;35348843,78;negativo;False;
67693528,77;27429917,3;negativo;False;
24261739,98;20425006,66;positivo;False;
66484793,21;56035852,43;positivo;False;
7247117,92;74395306,62;negativo;False;
38577688,74;26558465,79;negativo;False;
61429441,27;79611031,82;positivo;False;
55737368,53;77878880,04;negativo;False;
1893706,04;57322990,92;positivo;True;
27280915,39;22697387,57;positivo;True;
72143414,54;36777578,66;negativo;False;
95423100,5;16789711,42;positivo;False;
88811689,9;53659498,22;positivo;False;
16094290,58;28694907,25;negativo;False;
96948079,84;77064207,71;negativo;True;
61366505,01;51979091,51;negativo;True;
65017823,24;39521014,12;positivo;True;
73813376,84;38543420,2;positivo;True;
16622392,82;85832496,42;negativo;False;
31508110,72;38335002,99;negativo;True;
64657182,97;55427482,71;positivo;True;
97906722,98;95480521,5;negativo;False;
62752812,8;49343190,54;negativo;True;
39265172,2;89579562,79;positivo;True;
62285840,53;72988474,91;negativo;False;
72795959,66;90588753,3;negativo;False;
16254083,25;88115066,91;negativo;False;
4174905,2;48279048,97;negativo;True;
83592843,37;39468194,99;positivo;False;
65004230,2;56253155,71;positivo;False;
94763356,54;77450141,84;positivo;True;
83262525,78;98661659,6;negativo;False;
76644732,91;24512151,46;negativo;True;
59661780,81;1392904,48;negativo;True;
79133249,05;84393520,54;negativo;False;
32501987,96;33391808,51;positivo;True;
48140355,53;97329280,09;positivo;False;
17998895,62;42671554,1;negativo;True;
67951727,5;99895077,88;negativo;True;
52182397,88;86412281,44;negativo;False;
1993018,14;13911999,6;negativo;True;
28122105,03;108609,95;negativo;True;
94771118,29;77320590,2;positivo;True;
71681160,12;50330360,23;positivo;True;
40265404,17;2330955,39;positivo;False;
50134864,61;50066162,26;positivo;False;
75907555,74;84666199,81;positivo;False;
59427737,32;8113221,89;positivo;False;
29295783,65;47866551,37;positivo;True;
91154759,91;91237168,86;negativo;False;
22421957,73;88313875,05;positivo;False;
98071102,16;26157044,55;negativo;False;
66039286,15;96694573,71;negativo;False;
24327657,21;29612868,77;positivo;True;
82081992,29;78597784,67;positivo;True;
8567996,62;2641978,85;positivo;False;
91080225,43;95655370,17;negativo;True;
24963188,6;33389736,03;positivo;False;
37691150,56;79526086,98;negativo;True;
27730040,42;94728132,06;negativo;True;
97263215,91;7009588,54;negativo;False;
89094294,73;54232440,77;positivo;False;
69182135,28;67807517,45;positivo;True;
47619576,78;34322819,49;negativo;True;
88135169,1;15717720,82;positivo;True;
41534397,33;60269765,29;negativo;True;
46708426,05;98758932,83;negativo;False;
9279199,87;43456614,53;negativo;True;
97695685,33;11161147,35;positivo;False;
39623472,56;1167210,57;negativo;False;
12247217,93;70192507,85;positivo;False;
20198507,07;26121456,22;negativo;False;
60814424,12;75160673,41;negativo;False;
91547485,39;60712067,69;positivo;True;
10577602,41;74753194,62;positivo;True;
82843748,31;33680319,94;negativo;True;
38224431,53;86990018,8;positivo;True;
9444857,81;96486862,02;positivo;False;
32540309,61;6166141,78;negativo;True;
97769409,45;55326904,44;negativo;False;
81774178,51;13313413,88;positivo;True;
38095806,35;43017310,85;negativo;False;
37251267,21;44892135,93;positivo;False;
83065875,51;54758591,25;negativo;True;
44367008,4;2617061,11;positivo;True;
78578078,58;87375589,99;negativo;True;
99451085,56;32893858,68;negativo;True;
64068415,86;18548486,68;positivo;True;
53407755,36;31588657,41;positivo;False;
54554396,42;10778038,54;positivo;False;
57996889,56;14130190,67;negativo;True;
64553699,18;89039541,56;positivo;False;
10846572,37;45540943,5;negativo;False;
25913259,6;874914,79;negativo;True;
20369399,14;10063402,96;positivo;False;
2357439,65;55344943,93;negativo;True;
28440124,15;62377648,69;positivo;True;
28916876,62;58949057,09;positivo;False;
56617819,28;13711549,68;positivo;False;
77163538,42;79517091,91;positivo;True;
73390551,42;59098909,9;negativo;True;
89180712,41;2918116,82;positivo;True;
34886433,91;86687599,91;negativo;True;
27777884,18;42911802,68;negativo;True;
36839660,57;89186196,74;positivo;False;
54690375,76;81287967,03;negativo;False;
49334942,3;61377699,67;negativo;True;
89529095,32;16287049,3;negativo;False;
69400660,93;91042473,41;positivo;True;
40177646,23;99150154,33;negativo;True;
3809114,56;59273809,53;negativo;False;
61693367,41;58762125,41;positivo;True;
39443527,04;82286089,73;negativo;True;
1523110,81;30454735,03;positivo;True;
74313455,15;40922443,31;negativo;False;
28426500,23;75116873,14;negativo;True;
49838008,03;27075880,57;positivo;True;
52655943,39;66565605,65;positivo;False;
69831008,58;22580886,23;positivo;True;
96147559,38;57414452,72;negativo;False;
30735386,09;99749565,68;negativo;False;
4817155,9;12723740,82;positivo;False;
10506484,39;16914650,36;negativo;True;
95233069,96;58446708,71;negativo;False;
31018152,8;99684679,63;positivo;False;
66840262,8;97438745,47;negativo;False;
43938358,01;41071178,51;positivo;True;
26088078,35;21506616,95;positivo;True;
82038999,02;52952629,21;negativo;False;
60674309,92;482093,29;positivo;True;
41893165,96;85205091,15;negativo;True;
14304353,32;20530824,74;negativo;False;
32186335,38;47489498,71;negativo;True;
49065916,15;46153982,33;positivo;False;
28413940,08;34794717,16;negativo;True;
16093937,2;86065900,89;positivo;True;
79021393,33;53559719,01;negativo;True;
25219613,77;62160243,56;negativo;False;
22462673,53;73216707,22;positivo;True;
27195686,81;95492202,58;negativo;False;
76776732,28;81462500,88;negativo;False;
52996083,17;39456704,57;positivo;True;
75010174,87;2162028,56;negativo;False;
50854971,08;51175276,71;positivo;True;
81409942,01;62010303,28;negativo;False;
90776423,6;13442353,04;negativo;True;
76740657,08;90350828,33;positivo;False;
89264385,57;75518598,43;positivo;True;
85032509,27;53055309,12;negativo;True;
99436646,1;54282520,25;negativo;False;
81001365,15;7066554,36;negativo;False;
44945135,74;79654871,57;negativo;True;
47983056,04;26289459,66;negativo;True;
62850090,29;14599931,52;positivo;False;
18152095,91;99701548,44;negativo;False;
22375109,4;45408168,09;positivo;False;
94173324,76;43504315,14;positivo;False;
55262928,07;12073966,78;negativo;False;
48098395,57;98880508,8;positivo;True;
53798108,88;75674828,28;negativo;True;
5472323,91;39564358,94;negativo;False;
57941996,97;82088030,87;negativo;False;
32833547,68;78905452,11;positivo;False;
88493087,67;67203986,09;positivo;True;
54819135,73;86784712,03;positivo;False;
54252708,34;67646402,24;positivo;False;
32104572,71;49767732,42;positivo;True;
34370149,28;14950236,16;negativo;True;
14674694,54;40243320,15;positivo;True;
77144184,11;62934470,3;positivo;True;
82842782,21;75536156,82;positivo;True;
73046114,07;44417468,48;positivo;True;
84321761,09;8028606,83;negativo;False;
67396116,91;90790759,34;negativo;True;
97963360,6;97375780,52;negativo;True;
85349407,51;82798318,03;negativo;False;
3368063,55;16334328,83;positivo;True;
64430293,42;9387336,88;negativo;True;
59250694,43;66477757,74;positivo;False;
3920923,96;67918455,29;positivo;True;
31811850,99;14754000,89;positivo;False;
32974782,51;68513307,11;negativo;True;
7631741,57;24108048,92;positivo;True;
19941151,44;65475683,26;positivo;True;
66574149,38;87679205,21;positivo;True;
98196736,6;47812067,41;positivo;True;
30655410,59;69562052,94;negativo;False;
63988155,41;82334410,11;positivo;False;
70312571,01;54249093,47;negativo;False;
25420786,81;51196248,13;positivo;True;
15479490,23;74849457,75;positivo;False;
5985580,46;94837,02;positivo;True;
59915525,32;22491612,96;negativo;True;
67929494,58;43323336,25;positivo;False;
44868375,1;43251752,88;negativo;False;
11188599,82;94179185,03;positivo;False;
60171682,54;815719,84;negativo;False;
70527745,24;22213142,01;negativo;False;
9779341,4;19783858,93;negativo;False;
73302899,05;29404844,53;positivo;False;
84408876,82;86303111,86;negativo;False;
64697583,04;13429974,54;positivo;True;
60971356,73;65507779,25;positivo;False;
44040274,7;21296958,48;negativo;False;
29504904,91;1190283,82;positivo;False;
80915116,34;598552,45;negativo;True;
19541122,23;49826153,78;negativo;False;
73846116,16;15610515,68;positivo;False;
62460443,55;13720155,26;negativo;False;
72709723,29;31970277,01;positivo;True;
11049864,59;96237623,88;negativo;False;
87628731,48;55044906,21;negativo;False;
74972858,91;33842773,3;positivo;False;
9535336,02;68486612,66;positivo;False;
51091407,32;34882433,35;negativo;False;
23216218,81;45683182,46;negativo;False;
40934778,66;74794138,75;positivo;False;
77660736,47;94983403,16;negativo;False;
55524970,39;46659594,46;negativo;False;
81611163,77;92253191,42;negativo;False;
38713515,65;61795019,3;positivo;False;
94163473,36;37240891,68;negativo;True;
58251647,71;83151621;positivo;True;
42883642,03;54602240,59;negativo;True;
36713833,09;63868139,67;positivo;True;
73765174,39;69515240,08;negativo;False;
8145761,02;77959764,47;negativo;True;
96696280,33;70867597,46;positivo;False;
37196532,86;1461546,89;negativo;False;
34170523,73;32100808,6;negativo;True;
29173609,94;93983693,05;positivo;False;
48277753,25;37728916,38;positivo;True;
33556457,58;77770823,74;negativo;False;
71588862,87;44848946,34;positivo;True;
31211826,28;77619881,07;positivo;False;
36368111,83;29240643,93;positivo;False;
40527242,82;16414636,68;positivo;False;
75556449,96;23188322,23;negativo;False;
34595472,62;98148585,12;negativo;False;
91858137,59;38609600,45;positivo;False;
68485196,09;98647228,67;positivo;False;
86958704,17;26669996,25;negativo;False;
99405783,2;54408235,54;positivo;True;
70868032,45;30802629,99;negativo;False;
28911089,02;73776315,6;negativo;True;
76433398,69;59551937,84;negativo;False;
2530719,51;57487351,25;positivo;True;
12098175,77;37484046,33;negativo;True;
71800887,03;53959161,51;positivo;False;
91193159,77;7940719,4;positivo;True;
29453804,98;39077144,93;positivo;False;
85895297,68;6114260,51;negativo;True;
63534369,12;61060964,62;positivo;False;
71831476,41;52579072,56;positivo;True;
81567817,05;23555707,49;negativo;False;
65264336,14;29209839,9;positivo;False;
80070147,61;59873039,19;negativo;False;
27950241,22;41983294,35;positivo;True;
72370341,08;27771003,44;negativo;False;
45010856,69;40398444,57;positivo;False;
96504539,39;67669485,18;positivo;True;
27802690,41;54025168,44;positivo;False;
18748773,69;94891654,72;negativo;False;
24562860,35;47139153,71;negativo;False;
50254374,74;99214223,47;negativo;False;
68773177,99;24653695,08;negativo;True;
26702700,01;44803399,79;positivo;True;
38248690,26;89161647,5;negativo;False;
40503168,75;17308403,33;negativo;False;
17307826,83;76988156,2;positivo;False;
95422642,74;36714298,64;negativo;False;
18443573,11;22366717,14;positivo;True;
13047902,32;90103070,67;positivo;False;
4643055,77;37426332,86;positivo;True;
19401754,57;57694573,45;negativo;False;
77053649,06;70670769,36;negativo;False;
79273384,07;80029616,97;negativo;False;
81528054,78;58783589,37;negativo;False;
14700722,04;14013156,76;positivo;True;
55367984,37;99423995,73;positivo;False;
43106510,92;13305584,94;positivo;True;
5200683,27;63996137,43;negativo;False;
94290923,18;48832434,31;negativo;False;
37046755,37;82192752,06;negativo;False;
73059399,06;61817373,3;positivo;False;
65679428,93;50670025,46;positivo;True;
81931477,01;51806432,81;negativo;False;
8951183,16;34597168,54;positivo;True;
26418049,97;46875196,35;positivo;False;
29840289,1;19183508,21;positivo;True;
33812918,95;76414514,07;negativo;False;
56227679,85;63629384,57;negativo;False;
46692793,55;75840669,48;negativo;False;
84134518,72;60950234,11;negativo;True;
32564793,52;24691133,65;negativo;True;
3210466,91;989683,76;negativo;True;
83693711,41;47299363,61;positivo;False;
33812661,56;97251129,15;negativo;True;
82063999,78;39115905,09;positivo;True;
85102894,49;42389277,18;negativo;True;
96883724,5;49879349,61;negativo;True;
16772413,04;35990248,98;positivo;False;
73255653,88;7406950,43;positivo;True;
5511783,88;10579385,28;positivo;True;
47773018,9;28326519,62;positivo;False;
9497881,63;42778439,66;negativo;False;
79500556,48;23898068,71;positivo;False;
9614381,43;20320640,92;negativo;False;
89889265,69;32316723,34;negativo;False;
51073210,04;2065623,56;positivo;False;
14456051,47;68091155,49;positivo;False;
56980626,75;80247196,19;positivo;True;
93250943,58;44522962,09;positivo;False;
11183391,94;52296098,03;negativo;False;
43725014,91;69284312,15;negativo;False;
36988179,26;74475132,31;positivo;True;
37242305,11;59476465,66;positivo;False;
56970423,26;27952481,84;negativo;True;
14184250,5;7285398,82;positivo;False;
52177466,52;65013358,71;positivo;False;
62239398,49;86187501,02;positivo;False;
21363404,97;77059913,13;negativo;True;
82606918,13;66189867,22;negativo;True;
29495054,84;29491161,06;positivo;False;
78771973,86;1949774,49;negativo;True;
87315787,63;47956593,1;negativo;True;
2932541,57;38255398,03;positivo;False;
